text,label
"The Chikaskia River (usually pronounced chi-KAS-kee-uh but often pronounced chi-KAS-kee in southern Kansas) is a 159-mile-long (256 km) tributary of the Salt Fork of the Arkansas River in southern Kansas and northern Oklahoma in the United States. Via the Salt Fork and Arkansas rivers, it is part of the watershed of the Mississippi River.",Stream
"Blackpool Council is the local authority of Blackpool, Lancashire, England. It is a unitary authority, having the powers of a non-metropolitan county and district council combined.",Organisation
Gavin Devlin is a two-time All-Ireland winning Gaelic football player who plays for Ardboe. He is a former member of the Tyrone county team.,Athlete
"Jarosławiec Lighthouse (Polish: Latarnia Morska Jarosławiec) is a lighthouse located on the Polish coast of the Baltic Sea. The lighthouse is located in Jarosławiec, West Pomeranian Voivodeship; in Poland. The lighthouse is located in between the Darłowo (15 km to the west), and the lighthouse in Ustka.",Tower
Anna Lao is an Australian badminton player who competed in the 1992 Summer Olympics in Barcelona.,Athlete
"Adin Ballou Capron (January 9, 1841 – March 17, 1911) was an American miller and politician from the U.S. state of Rhode Island. He served in the American Civil War and was a member of the United States House of Representatives.",Politician
The river Isole flows through the department of Finistère in the region of Brittany in France. Its source is near Roudouallec. Another town on the Isole is Scaër. At the town of Quimperlé it is joined by the Ellé to form the Laïta that flows into the Atlantic Ocean at Le Pouldu.,Stream
"The McCallum Theatre is a 1,127-seat theatre and concert venue located on the southern edge of the campus of College of the Desert in Palm Desert, California, USA. Named after a pioneering Coachella Valley family, the facility's opening in January 1988 aired as a special on NBC, the culmination of ten years and US$22M of development.",Venue
Roger Rinderknecht (born 4 May 1981) is a Swiss racing cyclist who represents Switzerland in BMX and mountain bike racing. He was selected to represent Switzerland at the 2012 Summer Olympics in the men's BMX event where he reached the semi-finals. He had previously reached the semi-finals at the 2008 Summer Olympics. Rinderknecht was appointed as a member of the inaugural UCI Athletes' Commission in 2011.,Athlete
"Lower Defsko Lake (Albanian: Liqeni i Ulët i Defskos; Serbian: Доње Дефско језеро, Donje Defsko jezero) is a large mountain lake in Kosovo. Lower Defsko Lake is located in the Kosovan side of the Šar Mountains under the slopes of the Vraca mountain. It is very near the origin of the Radika river which originates in Kosovo. This lake is on an elevation of 2,112 m (6,929 ft) above sea level.",BodyOfWater
"The Battle of Famars was fought on 23 May 1793 during the Flanders Campaign of the War of the First Coalition. An Allied Austrian, Hanoverian, and British army under Prince Josias of Saxe-Coburg-Saalfeld defeated the French Army of the North led by François Joseph Drouot de Lamarche. The action occurred near the village of Famars in northern France, five km south of Valenciennes.",SocietalEvent
"The Fenelon Place Elevator is a 3 ft (914 mm) narrow gauge funicular railway located in Dubuque, Iowa. Also known as the Fourth Street Elevator, it is claimed to be the shortest and steepest railroad in the world (although several other funiculars also make this claim). It is listed in the National Register of Historic Places.",Organisation
Mohammad Saufi Mat Senan (born 10 October 1990) is a Malaysian professional cyclist currently riding for Terengganu Pro Asia Cycling Team.,Athlete
"Kukkapalli Maneesha (born 29 April 1995) is an Indian badminton player who currently plays doubles and mixed doubles. She partners Sanyogita Ghorpade for women's doubles events and previously partnered with J. Meghana, P. V. Sindhu.For mixed doubles events she partners with K. Nandagopal, and previously, Manu Attri.",Athlete
Ramona Walther is an East German sprint canoer who competed in the early 1980s. She won a gold medal in the K-4 500 m event at the 1983 ICF Canoe Sprint World Championships in Tampere.,Athlete
"Phantom of the Opera is a 1976 musical with book and lyrics by Ken Hill. It is the first musical adaptation of the novel The Phantom of the Opera by Gaston Leroux, about the hideously disfigured Phantom's amorous obsession with the magnificent, naive singer, Christine. Hill wrote the original English lyrics to the music of Verdi, Gounod, Offenbach, Mozart, Weber, Donizetti, and Boito.",MusicalWork
Lestocq Robert Erskine (6 September 1857 – 29 May 1916) was a Scottish tennis player who was active during the first years after the introduction of lawn tennis. He was also a Liberal politician.,Athlete
"John Joseph \""Bo\"" Molenda (February 20, 1905 – July 20, 1986) was an American football player, primarily a fullback, who played for the University of Michigan and nine seasons in the NFL. He played for two Big Ten Conference championship teams and four NFL championship teams (three with the Green Bay Packers and one with the New York Giants) and later became a football coach.",Coach
"Islampur College, established in 1973, is the general degree college in Islampur, in the Uttar Dinajpur district. It offers Graduate courses in Arts, Commerce and Science. It is affiliated to University of North Bengal.",EducationalInstitution
"Rodney Durbach (born 18 April 1972 in Potchefstroom, South Africa) is a professional squash player from South Africa. Durbach won a bronze medal in the mixed doubles at the 1998 Commonwealth Games, partnering Natalie Grainger. He reached a career-high world ranking of World No. 23 in 2002.",Athlete
Konrad Wilczynski (born 9 February 1982) is an Austrian handball player for SG Handball West Wien and the Austrian national team.,Athlete
"Hyperolius laticeps is a species of frog in the Hyperoliidae family.It is endemic to Togo.Its natural habitats are rivers, swamps, freshwater marshes, and intermittent freshwater marshes.",Animal
The United Arab Emirates national handball team is the national handball team of United Arab Emirates.,SportsTeam
The Roman Catholic Diocese of Chiclayo  (Latin: Chiclayen(sis)) is a Latin Catholic suffragan diocese in the Ecclesiastical province of Piura in Peru's northwestern Lambayeque region. Its cathedral episcopal see is Catedral Santa María in the city of Chiclayo.,ClericalAdministrativeRegion
"Yukimasa Obi (小尾 元政 Obi Yukimasa, born September 22, 1978 in Abashiri, Hokkaidō) is a Japanese voice actor who works for GadgetLink.",Actor
"Jun Takahashi (高橋 盾 Takahashi Jun, born September 21, 1969, in Kiryū, Gunma) is a Japanese fashion designer for the brand Undercover. He is considered one of streetwear's founding fathers. He is influenced by Punk, ripped T-shirts and patched leather jackets.",Artist
"I Feel Cream is the fifth studio album by Canadian singer Peaches, released on May 1, 2009 by XL Recordings. The album was produced by Simian Mobile Disco, as well as Soulwax, Digitalism, Shapemod and Drums of Death.",MusicalWork
"The 1931 UCLA Bruins football team was an American football team that represented the University of California, Los Angeles during the 1931 college football season. In their seventh year under head coach William H. Spaulding, the Bruins compiled a 3–4–1 record (0–3 conference) and finished in ninth place in the Pacific Coast Conference.",SportsTeamSeason
"Hunter v. Underwood, 471 U.S. 222 (1985), was a United States Supreme Court case in which the Court invalidated the criminal disenfranchisement provision of § 182 of the Alabama Constitution as a violation of the Equal Protection Clause of the Fourteenth Amendment.",LegalCase
"Tukoroirangi \""Tuku\"" Morgan (born 7 October 1957) is a New Zealand Māori politician and former broadcaster.",Politician
"The Middle Park Stakes is a Group 1 flat horse race in Great Britain open to two-year-old colts. It is run on the Rowley Mile at Newmarket over a distance of 6 furlongs (1,207 metres), and it is scheduled to take place each year in September.",Race
Kiril Popov (Bulgarian: Кирил Попов) (born 15 March 1985) is a Bulgarian table tennis player and coach.,Athlete
"The LEB Plata is the third tier in the Spanish basketball league system, the second tier in the leagues organized by the Spanish Basketball Federation. Each year, the winner and the runner-up of the league, promotes to LEB Oro. The last qualifieds are relegated to Liga EBA.",SportsLeague
"Lauren Phoenix (born May 13, 1979) is a Canadian former pornographic actress.",Actor
"The Washita River is a river in Texas and Oklahoma, United States. The river is 295 miles (475 km) long and terminates into Lake Texoma in Johnston County (also Bryan County and Marshall County - 33°55′N 96°35′W﻿ / ﻿33.917°N 96.583°W), Oklahoma and the Red River.",Stream
